id,urlkey,article_title,image_url,image_alt,article_url
95,"edu,ncsu)/?_hsenc=p2anqtz-_6yhj_kwotugmest8yhmneoo7xabrbvj9k0jgos4-ctozwrwnbuwufytukcodrbecxra0v&utm_medium=email&utm_source=hs_email",NC State University,https://www.ncsu.edu/wp-content/uploads/2024/05/Danesha-Seth-Carley-Pinehurst-150x150.webp,Danesha Seth Carley works in a pollinator garden at the Pinehurst golf course.,https://www.ncsu.edu/?utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz-_6YHJ_KWOTUgmESt8yhMNEOO7xaBRbvj9k0jGOS4-ctOzWRWNbUwufytUKCOdRBECXrA0v
96,"edu,ncsu)/?_hsenc=p2anqtz-_6yhj_kwotugmest8yhmneoo7xabrbvj9k0jgos4-ctozwrwnbuwufytukcodrbecxra0v&utm_medium=email&utm_source=hs_email",NC State University,https://www.ncsu.edu/wp-content/uploads/2024/05/Abby-Lampe-cheese-rolling-150x150.webp,Abby Lampe holds up two fingers and a large wheel of cheese standing on top of a hill with a crowd of people behind her.,https://www.ncsu.edu/?utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz-_6YHJ_KWOTUgmESt8yhMNEOO7xaBRbvj9k0jGOS4-ctOzWRWNbUwufytUKCOdRBECXrA0v
97,"edu,ncsu)/?_hsenc=p2anqtz-_6yhj_kwotugmest8yhmneoo7xabrbvj9k0jgos4-ctozwrwnbuwufytukcodrbecxra0v&utm_medium=email&utm_source=hs_email",NC State University,https://www.ncsu.edu/wp-content/uploads/2023/08/Imani-Madison-STEPS.jpg,Dr. Imani Madison of the STEPS Center works with plant samples in a lab.,https://www.ncsu.edu/?utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz-_6YHJ_KWOTUgmESt8yhMNEOO7xaBRbvj9k0jGOS4-ctOzWRWNbUwufytUKCOdRBECXrA0v
98,"edu,ncsu)/?_hsenc=p2anqtz-_6yhj_kwotugmest8yhmneoo7xabrbvj9k0jgos4-ctozwrwnbuwufytukcodrbecxra0v&utm_medium=email&utm_source=hs_email",NC State University,https://www.ncsu.edu/wp-content/uploads/2023/06/juneteenth-celebration-2022.jpg,"A sticker from a Juneteenth campus celebration reads ""Together Celebrating Juneteenth.""",https://www.ncsu.edu/?utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz-_6YHJ_KWOTUgmESt8yhMNEOO7xaBRbvj9k0jGOS4-ctOzWRWNbUwufytUKCOdRBECXrA0v
99,"edu,ncsu)/?_hsenc=p2anqtz-_6yhj_kwotugmest8yhmneoo7xabrbvj9k0jgos4-ctozwrwnbuwufytukcodrbecxra0v&utm_medium=email&utm_source=hs_email",NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/?utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz-_6YHJ_KWOTUgmESt8yhMNEOO7xaBRbvj9k0jGOS4-ctOzWRWNbUwufytUKCOdRBECXrA0v
100,"edu,ncsu)/about-nc-state/chancellor/chancellor-transition",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/about-nc-state/chancellor/chancellor-transition/
101,"edu,ncsu)/athletics",Athletics | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/ATH.NCSUvsLouisville.9177-scaled.jpg,Gray box,https://www.ncsu.edu/athletics/
102,"edu,ncsu)/athletics",Athletics | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/MAH0722_football_fans-1024x576.jpg,The NC State football team takes to the field against Clemson in 2021.,https://www.ncsu.edu/athletics/
103,"edu,ncsu)/athletics",Athletics | NC State University,https://www.ncsu.edu/wp-content/uploads/2024/04/nc-state-ncaa-championship-celebration-final-four-_BK7547--1024x576.jpg,"With the Wolfpack men's and women's basketball teams scoring major 2024 NCAA Championships wins, crowds of fans gather to celebrate at the Memorial Belltower.",https://www.ncsu.edu/athletics/
104,"edu,ncsu)/athletics",Athletics | NC State University,https://www.ncsu.edu/wp-content/uploads/2024/04/nc-state-ncaa-championship-mens-basketball-march-madness-DSC03513-1024x576.jpg,The Wolfpack men's basketball team competes against Duke in the 2024 NCAA Championship Elite Eight game.,https://www.ncsu.edu/athletics/
105,"edu,ncsu)/athletics",Athletics | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/ATH.NCSUvsUVA.6609-1-scaled.jpg,Mr and Ms Wuf howl prior to introductions of the men's basketball team in PNC Arena before the start of the ACC contest against UVA.,https://www.ncsu.edu/athletics/
106,"edu,ncsu)/athletics",Athletics | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/11/ncstate-court-of-carolina-admissions-headerimage-copy-scaled-1.jpg,The 1911 Building on the Court of North Carolina.,https://www.ncsu.edu/athletics/
107,"edu,ncsu)/athletics",Athletics | NC State University,https://www.ncsu.edu/wp-content/uploads/2024/04/aerial-raleigh-nc-2023-endcap.jpg,An aerial view of NC State's campus with the Downtown Raleigh skyline behind it.,https://www.ncsu.edu/athletics/
108,"edu,ncsu)/athletics",Athletics | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/athletics/
109,"edu,ncsu)/calscommblogs/economic/archives/2006/07/why_is_inflatio.html",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu//calscommblogs/economic/archives/2006/07/why_is_inflatio.html
110,"edu,ncsu)/career",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/career
111,"edu,ncsu)/chemistrydemos/demolist.html",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu//chemistrydemos/DemoList.html
112,"edu,ncsu)/chemistrydemos/thermochem/thermite.pdf",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu//chemistrydemos/Thermochem/Thermite.pdf
113,"edu,ncsu)/cinema",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/cinema/
114,"edu,ncsu)/cnrint/agro/pdffiles/haiticasestudy041903.pdf",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu//cnrint/Agro/PDFfiles/HaitiCaseStudy041903.pdf
115,"edu,ncsu)/contact",Contact | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/contact/
116,"edu,ncsu)/design-projects/sites/community-design-initiative/the_community_design_initiative/home.html",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu//design-projects/sites/community-design-initiative/The_Community_Design_Initiative/Home.html
117,"edu,ncsu)/discover",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/plugins/core-site-add-on/static/ncstate-brick-4x1.svg,NC State University,https://www.ncsu.edu/discover/?
118,"edu,ncsu)/discover",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/plugins/core-site-add-on/static/ncstate-brick-2x2.svg,NC State University,https://www.ncsu.edu/discover/?
119,"edu,ncsu)/discover",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/11/discover-nc-state.jpg,"Students head for class on NC&#160;State's Centennial Campus, with the sky reflected in glass behind them.",https://www.ncsu.edu/discover/?
120,"edu,ncsu)/discover",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/rocket-fuel-04-1.webp,A family celebrates two new graduates while standing at the base of the Belltower.,https://www.ncsu.edu/discover/?
121,"edu,ncsu)/discover",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/Alycia-Morgan_Meet-the-Pack-2022.webp,"Alycia Morgan, a member of the 2022 incoming class.",https://www.ncsu.edu/discover/?
122,"edu,ncsu)/discover",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/cals-plants-space-nc-state-2-150x150.webp,"Always on the cutting edge, a researcher from the College of Agriculture and Life Sciences looks into the intergalactic horizon.",https://www.ncsu.edu/discover/?
123,"edu,ncsu)/discover",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/belltower-clear-sky-150x150.webp,NC State's Belltower rising above Hillsborough Street on a sunny day.,https://www.ncsu.edu/discover/?
124,"edu,ncsu)/discover",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/2022-welcome-week-students-stairs-1-150x150.webp,Students ascend a staircase during a busy class change.,https://www.ncsu.edu/discover/?
125,"edu,ncsu)/discover",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/Soybean-Field-1-150x150.webp,A man stands in a soybean field as part of a new interdisciplinary collaboration that aims to uncover new biology-based methods for CO2 management and sustainable fertilizer production.,https://www.ncsu.edu/discover/?
126,"edu,ncsu)/discover",Discover NC State | NC State University,1.webp,,https://www.ncsu.edu/discover/?
127,"edu,ncsu)/discover",Discover NC State | NC State University,2.webp,,https://www.ncsu.edu/discover/?
128,"edu,ncsu)/discover",Discover NC State | NC State University,3.webp,,https://www.ncsu.edu/discover/?
129,"edu,ncsu)/discover",Discover NC State | NC State University,4.webp,,https://www.ncsu.edu/discover/?
130,"edu,ncsu)/discover",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/students-d-h-hill-innovation.webp,"Students use the Innovation Studio in D.H. Hill Library on main campus, a showcase for innovative work and teaching innovation methods by NC State faculty and students.",https://www.ncsu.edu/discover/?
131,"edu,ncsu)/discover",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/discover/?
132,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/plugins/core-site-add-on/static/ncstate-brick-4x1.svg,NC State University,https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
133,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/plugins/core-site-add-on/static/ncstate-brick-2x2.svg,NC State University,https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
134,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/11/discover-nc-state.jpg,"Students head for class on NC&#160;State's Centennial Campus, with the sky reflected in glass behind them.",https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
135,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/rocket-fuel-04-1.webp,A family celebrates two new graduates while standing at the base of the Belltower.,https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
136,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/Alycia-Morgan_Meet-the-Pack-2022.webp,"Alycia Morgan, a member of the 2022 incoming class.",https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
137,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/cals-plants-space-nc-state-2-150x150.webp,"Always on the cutting edge, a researcher from the College of Agriculture and Life Sciences looks into the intergalactic horizon.",https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
138,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/belltower-clear-sky-150x150.webp,NC State's Belltower rising above Hillsborough Street on a sunny day.,https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
139,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/2022-welcome-week-students-stairs-1-150x150.webp,Students ascend a staircase during a busy class change.,https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
140,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/Soybean-Field-1-150x150.webp,A man stands in a soybean field as part of a new interdisciplinary collaboration that aims to uncover new biology-based methods for CO2 management and sustainable fertilizer production.,https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
141,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,1.webp,,https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
142,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,2.webp,,https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
143,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,3.webp,,https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
144,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,4.webp,,https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
145,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/10/students-d-h-hill-innovation.webp,"Students use the Innovation Studio in D.H. Hill Library on main campus, a showcase for innovative work and teaching innovation methods by NC State faculty and students.",https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
146,"edu,ncsu)/discover?gclid=cjwkcaiasnkqbhapeiwab-i5zuxeiuzojw3qc6vdqqemzozqdywohgzusihrmummuuit2apvn3lc0boc0jmqavd_bwe&utm_campaign=ucomm-colleges-search&utm_content=a&utm_medium=cpc&utm_source=google",Discover NC State | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/discover/?utm_campaign=ucomm-colleges-search&utm_medium=cpc&utm_source=google&utm_content=a&gclid=CjwKCAiAsNKQBhAPEiwAB-I5zUXEiUZojW3Qc6vDQQEMZoZqDywohgZusihRmuMmUUiT2ApVN3LC0BoC0jMQAvD_BwE
147,"edu,ncsu)/eos/users/e/ejcampbe/xavier.html",NC State | WWW4 Service End of Life,https://cdn.ncsu.edu/brand-assets/logos/ncstate-brick-2x1.jpg,NC State www4 page,http://www4.ncsu.edu/eos/users/e/ejcampbe/xavier.html
148,"edu,ncsu)/eos/users/k/kdmuelle/public/hp.html",NC State | WWW4 Service End of Life,https://cdn.ncsu.edu/brand-assets/logos/ncstate-brick-2x1.jpg,NC State www4 page,http://www4.ncsu.edu/eos/users/k/kdmuelle/public/hp.html
149,"edu,ncsu)/eos/users/s/sfcallic/library.html",NC State | WWW4 Service End of Life,https://cdn.ncsu.edu/brand-assets/logos/ncstate-brick-2x1.jpg,NC State www4 page,http://www4.ncsu.edu/eos/users/s/sfcallic/Library.html
150,"edu,ncsu)/eos/users/s/sfcallic/sca/crafts.html",NC State | WWW4 Service End of Life,https://cdn.ncsu.edu/brand-assets/logos/ncstate-brick-2x1.jpg,NC State www4 page,http://www4.ncsu.edu/eos/users/s/sfcallic/SCA/Crafts.html
151,"edu,ncsu)/eos/users/s/sfcallic/sca/new.stuff/links.html",NC State | WWW4 Service End of Life,https://cdn.ncsu.edu/brand-assets/logos/ncstate-brick-2x1.jpg,NC State www4 page,http://www4.ncsu.edu/eos/users/s/sfcallic/SCA/NEW.STUFF/LINKS.HTML
152,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/MAH0215-scaled.jpg,CALS Dr. Rodolphe Barrangou in his lab in Schaub Hall.,https://www.ncsu.edu/faculty-and-staff/
153,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/campus-2230077-1-1024x576.jpg,Copper wolves,https://www.ncsu.edu/faculty-and-staff/
154,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/MH13670-scaled.jpg,Jessica Jameson works with a coleague in Leazer Hall. They are working to bring different disciplines together so that they may communicate better.,https://www.ncsu.edu/faculty-and-staff/
155,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/MAH0092_v1.jpg,An interior of the Talley Student Union with the large NC State signage.,https://www.ncsu.edu/faculty-and-staff/
156,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/ncstate-talley-campus-2240462-1.jpg,Students walk through the atrium of Talley Student Union.,https://www.ncsu.edu/faculty-and-staff/
157,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/MAH038612-scaled.jpg,A student works on his laptop in the hallway of Talley Student union.,https://www.ncsu.edu/faculty-and-staff/
158,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/MAH258904072019-scaled.jpg,"SAS Hall, student life, sciences, college of sciences",https://www.ncsu.edu/faculty-and-staff/
159,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/MAH0286_v1.jpg,Belltower,https://www.ncsu.edu/faculty-and-staff/
160,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2023/03/wellness-coaching.jpg,wellness coach working with a campus partner,https://www.ncsu.edu/faculty-and-staff/
161,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2023/03/connection-header.jpeg,two women looking at a tablet,https://www.ncsu.edu/faculty-and-staff/
162,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/talley-12123-scaled.jpg,Talley Student Union,https://www.ncsu.edu/faculty-and-staff/
163,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/9120283-scaled.jpg,Belltower,https://www.ncsu.edu/faculty-and-staff/
164,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/MAH6193T.jpg,Talley Student Union,https://www.ncsu.edu/faculty-and-staff/
165,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2021/12/MAH0052_v1-scaled.jpg,The geometric wolf inside of Reynolds coliseum.,https://www.ncsu.edu/faculty-and-staff/
166,"edu,ncsu)/faculty-and-staff",Faculty and Staff | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/faculty-and-staff/
167,"edu,ncsu)/faculty-and-staff/bulletin/2011/09/back-from-the-revolution",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/faculty-and-staff/bulletin/2011/09/back-from-the-revolution/
168,"edu,ncsu)/faculty-and-staff/transformational-faculty",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/faculty-and-staff/transformational-faculty/
169,"edu,ncsu)/features/2010/07/keepin-it-green",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/features/2010/07/keepin-it-green/
170,"edu,ncsu)/features/2010/11/hanging-around-with-zach-galifianakis",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/features/2010/11/hanging-around-with-zach-galifianakis/
171,"edu,ncsu)/features/2011/03/glad-to-the-bone",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/features/2011/03/glad-to-the-bone/
172,"edu,ncsu)/features/2012/02/cancer-survivor-gets-new-knee",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/features/2012/02/cancer-survivor-gets-new-knee/
173,"edu,ncsu)/ffci/administration",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/ffci/administration/
174,"edu,ncsu)/ffci/site-credits",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/ffci/site-credits/
175,"edu,ncsu)/free-speech",Free Speech | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/free-speech/
176,"edu,ncsu)/globalbookclub",Page not found | NC State University,https://www.ncsu.edu/wp-content/uploads/2022/01/campus-map-300x169.jpeg,A map of NC State's campus.,https://www.ncsu.edu/globalbookclub/
